name,avg_yearly_rainfall ,geology ,hydrologic_soil_group ,parent_material ,seedling_mortalityl ,soil_drainage_class ,soil_hydric_rating_class ,soil_surface_texture ,surficial_geology ,type_disturbance ,understory_density_class ,vegetation ,wetlands ,years_since_fire ,air_flow_height ,aspect ,available_watersupply_at_100cm ,available_watersupply_at_150cm ,available_watersupply_at_25cm ,available_watersupply_at_50cm ,convergence_index ,convexity ,cross_sectional_curvature ,diffuse_solar_radiation ,direct_duration_solar_radiation ,direct_solar_radiation ,elevation ,general_curvature ,longitudinal_curvature ,ls_factor ,maximal_curvature ,melton_ruggedness_index ,mid_slope_position ,minimal_curvature ,multi_resolution_valley_bottom_flatness ,negative_openness ,normalized_height ,percent_organic_matter ,plan_curvature ,positive_openness ,potential_solar_radiation ,precip_frequency ,prism_tmax_30year ,prism_tmean_30year ,prism_tmin_30year ,sky_view_factor ,slope ,slope_height ,standardized_height ,tangential_curvature ,terrain_view_factor ,topographic_ruggedness_index ,topographic_wetness_index ,total_curvature ,valley_depth ,visible_sky ,wind_effect ,wind_exposition_index ,concavity 
Steerecleus_serrulatum,4.7371,2.77306,0.0713,5.59854,1.39465,0.00228,0.02234,0.46167,0.22121,0.2883,1.76031,4.69058,0.02138,0.07701,6.28269,0.10567,0.00022,0.00232,0.36997,0.06045,0.08137,0.103,0.01036,0.33572,0.11812,0.00197,61.75584,0.00097,0.18034,0.00162,0.02428,0.47384,0.31319,0.24807,0,0.04995,0.24688,0.4166,0.00137,0.91366,0.46531,0.55455,7.0388,1.21879,0.14663,1.03037,1.36426,0.25972,1.28147,0.05199,0.14524,0.25242,0.01508,0.13383,0.15831,0.54062,0.40006,1.68995,0.14554
Stelidota_octomaculata,11.03311,16.57373,0.06602,19.99213,0.20242,2.09826,0.29623,1.80626,1.4681,0.24389,0.88045,9.96625,0.00214,1.46872,0.62827,2.13488,2.00E-05,0.0025,0.04036,0.00605,0.86467,0.10951,1.87729,0.03974,0.021,0.0002,6.29667,0.05409,0.04484,0.16846,0.0905,0.12998,5.8032,0.05749,0,9.38307,0.0426,1.4559,0.21662,0.33366,0.05661,0.05869,0.71526,0.12188,1.37519,0.32419,1.2276,2.12991,0.15765,0.24924,0.01452,0.19657,0.0032,0.77975,4.55357,0.23371,2.00104,0.24896,0.76426
Stellaria_corei,2.79946,15.7869,0.89026,29.14422,0.92005,0.23182,0.33687,6.18275,3.53455,0.18633,4.54454,10.50024,0.00021,1.86375,0.08908,1.12197,0.36178,0.00025,0.00404,0.05144,1.13326,0.01095,0.83642,0.32524,0.15623,0.01791,0.62967,0.04907,1.07716,0.03958,0.06386,0.45859,1.0572,0.15336,0,1.83051,0.03755,0.32586,0.02166,11.73817,0.04045,0.59744,0.25015,0.01576,0.58824,0.11415,0.34574,0.80356,0.02629,0.33255,0.14406,0.05014,0.88888,0.75924,0.97,2.03501,4.02945,0.34458,0.26273
Stellaria_pubera,2.39452,26.5991,0.19631,6.60327,0.10493,0.2585,0.70269,1.16254,2.32183,0.0355,4.56165,11.69752,2.00E-05,2.05788,0.13472,1.55531,0.27214,1.08321,0.01889,0.36789,0.34965,1.04644,0.33849,0.89225,3.496,0.14521,0.47357,1.14504,0.14073,0.13755,0.09205,0.20187,0.23174,0.07464,0,0.71834,0.18241,0.6332,0.40428,6.08705,0.09643,10.28734,4.93196,2.13622,1.61341,0.35511,0.31816,1.53885,0.35545,0.27772,0.22319,0.20627,1.23306,0.31084,0.54789,5.52291,1.48174,0.51799,0.23771
Stenacron_carolina,7.40547,12.61852,0.11861,7.61051,1.35583,0.05771,0.10126,1.74786,3.68157,0.05002,1.34303,13.3531,0,6.59867,0.04209,1.86756,0.05709,2.44381,0.01722,0.05717,0.05225,0.26616,0.08582,0.13143,11.67953,0.24888,0.06622,0.24475,0.05346,0.08722,0.03853,0.88644,1.44328,0.08382,0,0.83057,0.65304,0.37765,0.04043,8.34232,2.6094,1.9049,0.63429,0.21362,0.31683,0.07363,0.59587,2.09023,0.21441,0.84832,0.02232,0.59765,0.37498,3.6661,1.51669,0.88911,1.66487,6.0184,0.72061
Stenacron_pallidum,6.09611,5.87505,5.00975,2.4375,0.19287,0.20174,0.03385,6.92215,2.50383,1.7554,1.99348,14.5971,0,1.88188,0.08142,0.59275,0.24923,3.90128,0.00172,0.09188,1.72741,0.06692,0.0827,2.50101,3.97595,0.12297,1.28913,0.02448,0.03767,0.07917,0.00642,1.82599,1.19734,0.15917,0,12.30489,0.95573,0.81945,0.03341,1.0128,11.87019,0.37478,0.26027,0.22126,1.13385,0.08924,1.0051,0.57756,0.11462,0.09703,0.00801,0.23273,0.60058,1.59761,2.6766,0.23366,4.75791,1.76911,0.8494
Stenolophus_Stenolophus_ochropezus,6.25937,9.15341,1.79928,17.10275,0.29619,2.61749,2.07375,3.39385,6.11874,0.7383,1.68589,7.86467,0,1.69276,0.00814,0.85744,0.02492,0.66019,0.06889,2.17067,0.38146,0.266,1.28447,1.66037,0.42583,0.0123,0.7434,0.06315,0.06577,0.01712,0.02448,0.41646,2.25282,0.04891,0,26.20468,0.13026,0.15808,0.00699,0.60737,1.4685,0.34874,0.0265,0.03301,0.27078,0.00892,0.41171,0.97653,0.09454,0.12867,0.02475,0.14862,0.09077,1.60734,3.36598,0.20886,0.89707,1.24812,0.39503
Stewartia_ovata,3.7593,11.87116,9.45011,2.56486,0.05544,1.60141,0.25035,3.05391,3.08814,0.25419,1.33616,2.7372,0,2.80289,21.18948,0.1687,0.00249,0.07285,0.00689,0.21707,0.15204,0.12697,0.12845,0.62886,0.10543,0.01345,20.69376,0.0629,0.08594,0.05194,0.00245,0.23291,1.94147,0.00489,0,5.5436,0.01303,3.72581,0.72155,0.92389,0.17598,1.19101,0.30163,1.22003,3.08619,0.00089,0.16446,0.09959,1.13363,0.14916,0.00248,0.03975,0.12672,1.16222,1.02892,0.09633,1.08003,0.30228,0.10785
Storeria_dekayi,8.91966,18.20254,1.01519,3.48982,0.55376,0.55946,1.5889,1.07327,30.81341,0.12471,3.30977,7.14119,0,0.39812,2.65382,0.13712,0.00025,0.00907,0.13932,0.0355,0.01847,0.07089,0.06881,0.08453,0.01752,0.00462,2.76402,0.01898,0.27034,0.31901,0.00394,0.30346,0.33653,0.04086,0,2.18526,0.36264,1.63258,0.07215,0.30704,0.0176,2.3966,0.54826,0.89753,11.86891,9.00E-05,0.92672,0.4,2.41615,0.08438,0.00025,0.22714,0.01832,0.9501,0.41244,0.02756,0.77896,0.07011,0.02339
Strix_varia,7.18799,38.34076,0.10997,5.19433,0.07341,0.10745,4.77862,1.17957,3.7553,0.07223,1.85234,11.57216,0,3.82833,0.43587,0.30261,3.00E-05,0.00091,0.01756,0.00355,0.47375,0.06898,0.07533,1.25816,3.32326,0.04004,0.72927,0.12041,0.05545,0.08425,0.13882,0.66526,0.11703,0.07526,0,0.87697,0.43339,2.0589,0.00722,0.03319,3.88163,0.38975,0.2306,0.08975,2.7242,0.00801,8.34251,2.1709,0.78425,0.24495,0.19126,0.02828,0.06139,0.25113,0.86967,0.8934,0.28179,0.17225,0.04748
Suwallia_marginata,6.79963,7.51146,2.00775,7.41407,1.82683,0.08926,2.46129,3.55635,0.94757,0.27693,1.68506,11.69252,0,0.57771,0.04359,2.38224,0.00904,1.33039,0.07437,0.11142,1.2966,0.12569,0.29691,0.33119,15.82346,0.9997,0.07293,0.2136,0.09474,0.11829,0.31917,0.36073,1.76422,0.04506,0,3.48134,0.05665,0.40659,0.00958,3.8633,8.34224,0.23179,0.74261,0.0095,0.28744,0.03129,1.73367,1.3037,0.19764,1.63285,0.01913,0.10111,0.78316,1.99589,1.98369,0.4406,5.11538,0.25017,5.43197
Symmerista_albifrons,6.49195,8.52059,0.23892,8.78835,1.99599,1.99339,0.24613,5.42171,12.03718,0.16918,2.36834,12.73018,2.1757,1.36441,0.00436,1.51651,0.0009,0.40451,0.0623,0.01114,0.48129,0.11704,0.50897,7.17168,1.74274,0.11259,0.01413,0.0445,0.00947,0.08184,0.03863,0.1791,0.26933,0.29348,0,1.29005,0.35131,0.6772,0.00096,0.42168,5.48484,0.56956,1.34611,0.02421,0.92862,0.61227,1.2116,0.43992,0.03528,0.88735,0.1953,13.03733,0.30559,2.88026,0.85601,0.06662,0.89871,0.44064,0.5432
Symphyotrichum_cordifolium_variety,2.8043,6.32809,0.6542,3.82289,2.14182,0.91976,0.16129,4.29898,3.15331,0.16797,1.09269,25.70288,1.0036,2.20964,1.6284,0.86278,0.02618,0.18447,0.02923,0.29737,0.30312,0.07467,0.54516,1.5081,1.13638,0.13742,6.98629,0.06756,0.91876,0.33229,0.493,0.73824,0.55913,0.37659,0,4.21101,0.39616,2.60363,0.05932,1.1253,0.67297,8.3077,6.78741,1.72081,0.78589,0.13511,0.62308,0.25839,0.05339,0.22561,0.16581,1.90595,0.2649,1.14446,1.74293,0.5193,1.80666,3.82054,0.10836
Symphyotrichum_undulatum,2.26335,21.32328,0.97654,13.65059,0.26878,1.52836,0.78837,1.27749,1.42551,5.39938,3.15518,11.33202,0.10036,9.85706,1.70045,2.62088,0.00262,0.01845,0.00292,0.02974,0.20147,0.0593,0.11271,0.74206,2.62088,0.20543,0.72987,0.02615,0.09979,0.03978,0.06311,0.18855,0.66645,0.15412,0,0.77814,0.06255,2.2891,0.00593,2.70995,0.19444,0.96235,0.72682,0.43068,16.17816,0.03687,0.19394,0.15199,0.08916,0.02606,0.01658,0.26228,0.04564,0.67975,0.25146,0.17599,0.52307,0.63036,0.0589
Synorthocladius_semivirens,6.2636,4.75422,3.01419,7.28712,0.14214,0.2612,0.16797,2.11413,8.61683,1.28111,3.05305,16.45401,0.01004,3.42847,0.17005,0.95795,0.00026,1.39944,0.02879,0.17885,0.3636,0.20823,0.17466,0.89723,8.2618,0.76717,0.10144,0.0524,0.33073,0.02639,0.10832,0.50742,2.00312,1.3516,0,0.95155,0.12274,1.0669,0.02223,1.08304,15.90029,0.83096,0.07268,0.04307,1.71277,0.46055,0.18502,0.30858,0.21333,0.5493,0.00166,0.08396,1.17266,1.04887,2.04361,0.31838,2.50703,3.06741,2.60713
Temnothorax_longispinosus,3.31419,23.51065,0.91663,8.03278,1.51741,1.30729,17.56445,1.01481,3.14536,0.59227,1.02973,8.86709,0.001,2.57704,0.02115,5.14317,3.00E-05,0.14202,0.00288,0.01789,0.96265,0.50727,0.08556,0.15303,0.8547,0.07672,0.16142,0.11746,0.03307,1.10722,0.08323,2.25559,0.97781,1.3499,0,6.12113,0.01227,0.6547,0.00222,0.65694,1.6448,2.74553,0.05924,0.00431,0.64995,0.37345,0.03933,1.92944,1.29028,0.05493,0.05049,0.12595,1.79173,0.76426,0.89707,1.38957,1.02606,0.31549,1.06852
Tephrosia_virginiana,1.03311,8.83973,0.95303,2.37913,0.19598,0.13137,3.16019,4.68108,0.72335,7.52194,2.61946,7.54267,0.0001,12.28281,0.13254,1.6794,0,0.0142,0.00029,0.00179,0.32095,0.05073,0.02471,0.17854,3.68942,0.25841,0.0718,0.01983,0.00331,0.1801,0.01227,0.31514,0.24756,0.16186,0,1.53533,0.45987,0.44278,0.27329,0.11513,0.16448,0.29593,26.53278,5.99464,11.22858,0.1437,0.02458,0.2585,0.17024,0.01388,0.02119,0.01633,0.27694,1.22711,0.92088,0.14178,0.52616,0.47545,0.42471
Tetanolita_mynesalis,6.6505,11.5346,0.30745,6.00375,9.2035,1.93685,0.76564,3.77496,23.84549,1.36921,1.35184,7.33015,2.09074,1.23519,0.01486,0.30847,0.01043,0.1239,3.00E-05,0.00018,0.14508,0.00507,0.0478,0.39907,0.67847,0.02584,0.00718,0.63201,0.13884,0.0688,0.00923,0.06411,1.30243,0.10928,0,0.56732,0.10193,1.97805,0.02733,0.01743,0.1488,0.0611,2.6754,0.59946,1.12286,0.13935,2.06178,0.26608,0.0215,0.0333,0.00212,16.68988,0.07627,0.24635,1.35628,0.23582,0.59399,0.55441,0.04339
Tetracis_cachexiata,8.41088,8.69337,0.09276,11.33467,2.70222,1.39012,0.68996,6.38776,14.20093,0.82225,1.19696,7.96526,2.74151,0.12352,0.0695,0.40517,0.00104,0.7548,0,0.01087,0.06552,0.00627,0.00946,0.86401,0.19413,0.03431,0.07501,0.4952,0.0984,0.01938,0.61972,0.53589,0.16862,0.06954,0,0.30118,0.02174,3.57773,0.00273,0.00731,0.49846,0.09614,0.26754,0.08323,0.28202,0.01557,3.15208,0.14703,0.06527,0.01326,0.00021,26.67038,0.00763,1.01439,1.81301,0.38786,1.2919,0.06323,0.08225
Tetracis_crocallata,9.19781,14.27111,0.23317,15.98819,0.52702,0.56441,0.16999,5.48182,8.98539,0.15833,2.83186,7.75023,2.95863,1.37682,0.06551,0.23576,0.00557,0.07548,0.01817,0.00109,1.13648,0.01968,0.07049,0.52274,0.10181,0.01221,0.0075,0.06446,0.00984,0.33375,0.07412,0.29928,3.80826,0.16142,0,0.13862,0.20391,1.06953,0.08001,0.04499,5.08523,0.01747,0.12776,0.00832,0.82991,0.04834,2.3854,0.38767,0.02426,0.0257,2.00E-05,17.86767,0.00873,1.31237,1.50561,1.64168,0.30998,0.15578,0.31372
Thalictrum_clavatum,5.2619,27.22587,0.02578,10.38607,0.35259,0.13442,0.72184,1.54375,2.38866,0.68003,9.16539,3.26617,0.29586,2.06447,0.00655,1.07864,0.21635,0.10558,0.01628,0.00011,0.12668,1.34333,2.98947,0.12459,9.39388,0.02714,0.00544,0.03635,3.29573,0.6881,0.25279,7.058,0.38242,0.03299,0,0.15427,3.78894,0.30897,0.008,0.19389,0.85402,0.83433,0.01661,0.00083,0.09159,0.03798,0.27964,0.68329,0.5016,0.04329,0.16215,2.30582,0.27901,1.143,0.32939,0.27851,8.02282,0.05838,0.04162
Thalictrum_dioicum,8.65849,32.28909,0.03586,7.77925,0.20999,0.07146,1.86049,1.94383,0.94577,0.77206,12.03593,13.45576,0.02959,2.56922,0.60401,0.42569,0.02163,0.01056,0.03597,1.00E-05,1.26545,0.84136,1.79038,0.20005,1.19393,0.01593,0.00054,0.01075,0.95232,0.15925,0.07582,2.41561,1.90454,0.31855,0,0.64153,0.80613,0.15754,0.0008,1.10741,0.10242,1.80569,0.03142,8.00E-05,1.37801,0.53391,0.0488,0.09477,0.43324,0.04924,0.21129,0.23923,0.04096,0.3629,0.43045,0.07609,5.37142,0.01123,2.27737
Thalictrum_thalictroides,2.65986,12.54204,0.04404,3.41865,0.02385,0.03717,0.2687,0.39398,2.25333,0.09308,2.52727,8.65453,0.00296,3.39659,0.34421,3.02963,3.29391,0.09399,0.02385,0.42129,0.41088,0.56133,0.62444,0.1327,2.96283,0.29737,8.99523,1.84575,0.21525,2.41538,0.90602,0.50124,0.47757,0.28162,0,0.54668,0.57315,0.49478,0.56346,0.17539,8.74398,1.87377,2.92642,12.41462,5.64178,1.11368,0.45225,1.97236,0.58503,0.65813,0.24134,0.2053,0.25353,0.24038,1.53838,2.44662,0.93032,1.68777,0.68148
Thaspium_trifoliatum_variety,7.30872,7.99584,0.12094,18.02182,0.06214,1.18392,0.17866,2.00274,10.08261,1.42452,7.6872,15.60043,0.0003,3.08392,5.14705,0.75679,0.32939,0.49306,0.00238,0.04213,0.32198,0.9777,0.1079,1.07221,0.3164,0.0315,2.29034,0.18457,0.05083,0.34146,0.09286,0.29951,1.83,0.04312,0,0.90055,0.77667,0.71805,0.06197,0.25515,0.8744,2.01128,1.03666,1.26406,0.59539,0.18562,0.56548,0.70887,0.93616,0.75398,0.02638,0.12062,0.32216,1.81019,0.75184,1.49672,4.6467,0.44647,0.36069
Thelypteris_noveboracensis,5.14826,4.06094,0.44419,11.41402,0.43484,0.34192,1.10303,1.20806,9.4785,0.69279,1.39112,12.80989,0.02792,2.68475,0.85922,1.76799,0.09176,3.36122,1.10791,0.04514,0.05825,0.12426,1.24938,6.61554,0.80298,0.0363,2.47911,0.11643,0.08191,0.10959,0.21154,0.12019,0.75109,0.21107,0,7.32734,0.26476,4.95147,0.10921,0.7284,0.30904,2.11794,0.59066,5.09493,4.92824,0.20642,0.12764,1.22611,0.22929,0.19675,0.11663,1.26073,0.16855,0.41325,0.46428,0.24677,3.40096,5.09367,0.09688
Thienemanniella_xena,6.12795,7.51898,2.01198,4.30882,1.02236,0.14805,0.42708,0.4777,5.18034,0.11678,3.38531,17.42091,0.00279,3.18914,0.08592,3.37524,0.01763,2.11701,0.11079,0.07705,0.16645,0.09872,0.37458,1.02003,12.36667,1.20586,0.32777,0.09009,0.06615,0.01845,0.54453,0.40606,0.86465,0.40233,0,3.58311,0.19739,0.99582,0.11271,7.54146,9.08203,1.49492,0.52096,0.50949,0.59671,0.2853,0.19311,1.19853,0.16456,0.25125,0.01166,0.12607,0.19975,0.13636,3.84991,1.5594,1.73147,1.44224,0.25275
Thioptera_nigrofimbria,9.91319,8.60559,0.22696,7.40314,0.48264,0.5551,0.11712,2.55244,19.52363,0.03294,2.56482,10.6543,1.83155,1.11014,0.58525,0.89217,0.00999,0.30349,0.01108,0.03977,0.26302,0.02417,0.07497,0.69445,1.24003,0.27979,0.53659,0.01381,0.09887,0.22792,0.06919,0.86653,0.22427,0.08743,0,0.65037,0.0283,4.04269,0.01127,0.87249,2.08544,0.28393,1.02589,0.62997,0.64818,0.06357,1.96648,0.29894,0.27687,0.02512,0.0028,22.85114,0.01997,0.89248,1.3296,0.2124,0.51091,0.21744,0.04848
Thryothorus_ludovicianus,10.44394,10.08766,0.28472,4.24559,1.0004,0.07048,0.11031,0.64286,2.6864,0.0854,2.87402,9.31633,0.19082,2.08974,10.80873,1.11582,5.74669,0.15583,0.32364,0.02496,0.18972,0.3914,0.32445,0.17943,0.39745,0.09609,1.48242,0.15096,0.14165,0.22745,0.41482,0.38581,0.23211,0.55681,0,2.20707,0.43886,5.29177,0.2795,0.33481,1.40055,5.0586,11.00191,5.35816,2.56741,0.08937,0.5873,0.78152,0.27859,0.1474,0.13755,2.48996,0.63846,0.58366,0.9567,0.78316,1.26164,0.47898,0.48321
Thysanopyga_intractata,11.88801,5.04939,0.06662,11.812,0.42849,0.32495,1.75396,2.90463,9.74661,0.2947,1.43543,13.16822,3.58445,0.21276,1.08087,0.39436,0.57622,2.82332,0.04104,0.01058,0.28574,0.04039,0.08074,0.83542,0.76844,0.00961,0.14824,0.01679,0.10018,0.03248,0.04148,0.14202,0.4688,0.09578,0,0.6057,0.23997,3.23034,0.02795,0.03348,1.26982,1.17315,1.37204,0.86711,0.41367,0.01205,3.59864,1.01327,0.02786,0.07581,0.03198,24.01901,0.07131,0.48313,0.39591,0.07832,1.10366,0.24397,0.06025
Tiarella_cordifolia,3.8614,17.90732,0.03168,5.22199,0.04285,0.19785,0.62705,0.52424,4.08458,0.10765,2.03827,10.6533,0.35845,2.82037,0.15755,4.64547,0.56351,1.35816,0.07083,0.26571,0.39795,0.95482,0.41031,1.19695,15.91883,0.05879,0.75864,0.3237,0.43931,0.06793,0.00795,0.80501,0.30149,0.19707,0,0.74049,2.99141,0.46377,0.72835,0.80754,0.37695,6.25251,0.53116,0.12085,1.09124,0.11213,0.85827,0.56378,2.35479,4.02767,0.16853,3.31181,1.11596,0.38093,0.69007,0.38685,1.88772,1.37783,2.39346
Tilia_americana_variety,2.15981,7.94163,0.60137,14.72131,0.71349,0.9179,0.13198,3.78697,1.97382,1.06439,1.52284,4.62047,0.03585,3.33452,0.21089,1.64655,0.32317,0.41442,0.09469,0.24083,0.82661,3.33317,0.13639,4.89123,5.88737,0.13913,1.19591,0.15782,0.26362,0.39982,0.45487,0.85865,0.29834,0.3529,0,1.01201,2.61564,1.01191,0.27094,1.91963,4.22736,5.38682,0.50849,1.37237,1.40415,0.35369,0.70987,0.45667,1.01681,1.0006,0.12577,0.52944,0.679,0.49272,0.38818,0.27373,5.92398,10.44812,3.33044
Tilia_americana_v_americana,5.7678,13.44636,0.42686,22.4892,0.2148,0.17232,0.097,1.6361,2.17917,0.12541,2.05469,10.08537,0.00359,1.34506,0.02297,0.40736,0.03519,0.0442,0.01377,0.02408,0.1105,0.88233,0.05258,6.56401,2.20556,0.03806,0.54115,0.02012,0.02636,0.04455,0.11386,0.60961,0.42735,0.09916,0,1.80352,0.53043,1.98295,0.02709,0.49975,0.65714,1.51793,0.05085,0.16416,1.22999,0.54684,1.7609,0.96261,4.61376,0.11046,0.2342,0.26774,0.10985,0.1077,0.28885,0.07244,13.78181,6.99792,0.4658
Tilia_americana_v_heterophylla,3.16198,18.69201,0.60869,11.35332,0.21568,0.20107,0.01921,1.04359,0.93545,0.85775,3.20493,14.41084,0.00036,1.35245,0.18253,2.34089,0.02414,0.03729,0.08891,0.01465,0.19046,0.33674,0.24918,4.05744,7.09498,0.126,0.21401,0.03935,0.30152,0.20346,0.29351,0.36482,0.22927,0.0821,0,2.44805,0.23545,0.81073,0.14639,0.11094,1.04754,10.15165,0.44845,6.59418,2.41683,0.41682,0.59119,1.13168,0.71448,1.05556,0.36375,0.2983,0.42603,0.51985,2.19804,0.53896,4.16263,1.36048,0.3947
Tolype_notialis,9.76397,21.0278,0.52902,12.13244,2.16268,1.28063,0.7267,5.12028,10.33773,0.66814,4.94326,7.45745,2.19923,0.20147,0.01825,0.29465,0.62488,1.30085,0.00889,0.00346,1.34056,0.05325,0.03233,1.22093,1.50556,0.01802,0.02281,0.00394,0.26537,0.49815,0.02935,0.07948,0.23915,0.7392,0,0.72099,0.0373,2.47872,0.12425,0.02676,3.16939,1.14652,0.04485,0.65942,0.2506,0.04896,0.25154,2.79627,0.07145,0.23874,0.04564,7.99666,0.05382,0.42685,0.41364,0.6977,1.62685,0.88489,0.04945
Toxicodendron_radicans_radicans,2.58118,6.62684,0.65873,4.96159,5.14312,1.03913,0.55053,3.06075,6.37444,0.46847,1.40016,5.70795,0.35824,4.01437,11.58298,0.41656,0.13334,0.16791,0.00089,0.01615,0.55719,0.30446,0.06726,1.29593,0.22375,0.0084,33.08781,0.20363,0.19562,0.25055,0.26267,0.23287,0.41071,0.20521,0,0.93742,0.5874,2.68624,0.20927,0.21533,0.5582,1.02708,0.61915,0.44333,0.36986,0.0864,0.27662,0.62746,1.01956,0.52178,0.26007,1.09626,0.44947,0.71675,0.21779,0.87344,0.57659,3.5492,0.61699
Toxostoma_rufum,7.60112,18.15456,0.56338,3.40743,19.14599,0.9192,0.41046,12.13825,2.62047,0.85175,2.20488,6.542,0.03582,2.43872,1.1583,1.3188,0.04996,0.01679,0.02963,0.00808,1.05655,0.05788,0.61491,6.04921,0.37835,0.00738,3.30878,0.03365,0.18019,0.04467,0.39197,0.72246,0.35084,0.05918,0,0.32296,0.06077,2.03346,0.0255,3.61615,0.05582,2.81069,0.09282,0.04433,0.58814,0.23319,0.80109,0.30956,0.10295,0.12897,0.41998,0.51464,0.0466,2.32232,0.47198,0.2618,2.45574,0.45839,0.0617
Tradescantia_subaspera_variety,8.05056,13.79938,0.08187,17.21479,7.1557,0.15249,1.06034,6.56341,2.83553,0.13042,4.56519,12.55501,0.00358,4.68871,4.18601,0.41097,0.1541,0.00451,0.00846,0.06544,0.11173,0.02624,0.09382,0.60516,0.20008,0.01466,8.65947,0.21746,1.13678,0.03559,0.0392,0.17155,0.57064,1.84628,0,2.18237,0.33583,2.04826,0.00255,0.40137,0.00558,0.6105,0.16546,0.00443,0.12839,0.02772,0.17074,0.03329,0.19638,0.01449,0.22135,0.05869,0.13031,0.99926,0.52696,0.05765,1.51219,3.76325,0.099
Trichodezia_albovittata,9.04163,17.86064,0.09867,15.80418,6.30214,0.0326,0.16827,7.26942,6.53812,0.18113,4.35743,5.19161,3.44331,1.01914,0.4186,0.53894,0.01541,0.00488,0.00085,0.00654,0.05162,0.00262,0.09452,0.08217,2.96518,0.06219,0.86595,0.02175,1.66126,0.45431,0.00392,0.0536,0.37363,0.98864,0,0.72871,0.25758,0.52428,0.00026,0.16704,0.72886,0.06762,0.0359,0.00044,0.50627,0.00491,2.08501,1.09728,0.26241,0.00145,0.02213,13.03602,0.04199,1.00304,2.55616,0.3236,1.11415,0.433,0.1382
Tricholita_signata,7.60428,23.8246,0.25871,4.97202,12.22088,1.06247,0.11447,4.35937,11.5123,0.05942,1.7141,7.01859,2.08063,0.24546,0.09684,0.75165,0.00154,0.00049,0.0026,0.00315,0.66665,0.0385,0.04419,0.28952,0.49083,0.25178,0.56098,0.00671,0.1997,0.16883,0.0881,0.18643,0.16959,0.37583,0,0.78013,0.03429,0.81664,0.00164,0.23767,0.41072,0.02054,3.36547,1.30988,0.37588,0.03911,1.3681,0.26095,0.35788,0.0248,0.00566,16.84714,0.02179,0.44107,1.7899,0.04813,0.75748,0.33959,0.01539
Trigrammia_quadrinotaria,6.93807,22.78235,0.03368,16.76828,3.14261,0.42789,0.04183,5.97848,12.91877,0.05427,2.20902,4.59904,2.98922,0.4743,0.00968,0.45369,0.00193,0.15969,0.00425,0.01607,0.41661,0.03352,0.08378,0.48869,0.10674,0.03283,0.0561,0.18626,0.11777,0.06118,0.00881,0.05937,0.04209,0.61748,0,1.72409,0.03211,0.19826,0.00016,0.26578,1.26321,0.12769,0.33655,0.13099,0.0655,0.08194,0.867,1.01409,0.04071,0.00248,0.05334,17.08274,0.03898,2.29215,1.34321,0.90987,0.46875,0.44584,0.01123
Trillium_catesbaei,4.24715,28.18762,0.0775,9.47689,0.48331,0.05987,0.34688,1.6832,2.12165,0.15193,3.97552,11.14933,0.29892,6.62046,2.04168,0.88143,0.13285,0.01597,0.0036,0.7476,1.46712,0.36305,0.27757,0.05943,0.18092,0.00749,6.21455,0.02194,0.26266,0.13062,0.0083,0.20576,1.17874,0.16531,0,0.74233,0.1668,3.19752,2.00E-05,0.8072,0.12632,4.37873,1.56631,1.59267,4.54876,0.21954,0.56597,0.39423,3.52942,0.15838,0.01196,1.70827,0.01353,1.21175,0.68462,1.07986,0.50778,0.27141,0.38101
Trillium_erectum,3.46845,13.37495,0.06995,5.45087,0.15324,0.0765,0.61124,0.88991,0.8169,1.42018,3.43684,15.62549,0.02989,2.16878,0.3855,2.27837,1.13492,0.17563,0.13756,0.74587,0.93894,2.15273,0.44887,1.20944,4.43157,0.37522,0.70957,0.22228,0.95257,1.26615,0.44356,2.46708,1.31492,0.24318,0,1.84681,1.47553,1.09224,0.2929,2.71474,0.28278,11.99063,0.5526,2.78742,2.17209,2.47394,1.01808,1.13,1.23959,0.55528,0.62348,0.3174,0.19209,1.53649,1.58035,1.04456,2.33699,1.07627,1.15177
Trillium_grandiflorum,4.9288,30.22663,0.05288,9.65852,0.75704,0.01899,1.01775,1.83898,0.81826,3.16233,7.90708,10.02685,0.00299,2.02612,0.03855,8.74419,0.11349,0.04205,0.01376,0.15859,1.03287,0.23248,0.17056,0.22853,1.20503,0.03838,0.07096,0.08932,0.17841,0.42746,0.11558,3.75021,1.90719,0.03152,0,2.764,0.1565,0.11829,0.02929,0.7345,0.49782,1.46087,0.05526,0.55757,0.2918,0.61855,0.37181,0.37311,0.16621,0.15474,0.40121,0.1216,0.08559,1.19184,0.54002,4.33544,4.74538,0.10763,0.19962
Trillium_undulatum,5.29611,26.68439,0.97382,8.80546,0.13076,0.01054,2.23548,0.94943,1.35872,1.78965,9.35697,9.30814,0.0003,2.49745,0.63211,1.91445,0.17697,0.99773,0.1999,0.02582,0.26107,2.03914,0.56413,0.76808,0.83123,0.0084,0.09126,1.02118,0.87672,0.04622,0.01156,0.76089,2.33821,0.27577,0,1.25192,0.43401,0.42158,0.00293,0.44937,0.61269,3.48758,0.59616,0.11032,0.05115,0.41181,0.78761,1.27312,0.12889,0.02595,0.17866,0.04581,0.22468,3.11999,2.31256,0.4727,6.16634,3.29465,2.01248
